x-axis,2
second,Volt
-5.000000000000e-003, 5.62814e-001
-4.999840000000e-003, 5.62814e-001
-4.999680000000e-003, 5.62814e-001
-4.999520000000e-003, 5.22613e-001
-4.999360000000e-003, 6.03015e-001
-4.999200000000e-003, 5.62814e-001
-4.999040000000e-003, 6.03015e-001
-4.998880000000e-003, 5.62814e-001
-4.998720000000e-003, 5.62814e-001
-4.998560000000e-003, 5.62814e-001
-4.998400000000e-003, 5.62814e-001
-4.998240000000e-003, 5.62814e-001
-4.998080000000e-003, 5.62814e-001
-4.997920000000e-003, 5.22613e-001
-4.997760000000e-003, 5.62814e-001
-4.997600000000e-003, 5.22613e-001
-4.997440000000e-003, 6.03015e-001
-4.997280000000e-003, 5.62814e-001
-4.997120000000e-003, 5.22613e-001
-4.996960000000e-003, 5.22613e-001
-4.996800000000e-003, 4.82412e-001
-4.996640000000e-003, 5.22613e-001
-4.996480000000e-003, 5.62814e-001
-4.996320000000e-003, 5.22613e-001
-4.996160000000e-003, 5.22613e-001
-4.996000000000e-003, 5.22613e-001
-4.995840000000e-003, 5.62814e-001
-4.995680000000e-003, 5.62814e-001
-4.995520000000e-003, 5.62814e-001
-4.995360000000e-003, 6.03015e-001
-4.995200000000e-003, 4.82412e-001
-4.995040000000e-003, 5.62814e-001
-4.994880000000e-003, 5.22613e-001
-4.994720000000e-003, 5.22613e-001
-4.994560000000e-003, 5.62814e-001
-4.994400000000e-003, 6.03015e-001
-4.994240000000e-003, 5.62814e-001
-4.994080000000e-003, 5.22613e-001
-4.993920000000e-003, 5.22613e-001
-4.993760000000e-003, 5.22613e-001
-4.993600000000e-003, 5.62814e-001
-4.993440000000e-003, 5.22613e-001
-4.993280000000e-003, 5.62814e-001
-4.993120000000e-003, 5.22613e-001
-4.992960000000e-003, 5.62814e-001
-4.992800000000e-003, 5.22613e-001
-4.992640000000e-003, 5.22613e-001
-4.992480000000e-003, 5.22613e-001
-4.992320000000e-003, 4.82412e-001
-4.992160000000e-003, 5.22613e-001
-4.992000000000e-003, 4.82412e-001
-4.991840000000e-003, 5.22613e-001
-4.991680000000e-003, 4.82412e-001
-4.991520000000e-003, 5.62814e-001
-4.991360000000e-003, 5.22613e-001
-4.991200000000e-003, 5.22613e-001
-4.991040000000e-003, 5.22613e-001
-4.990880000000e-003, 5.22613e-001
-4.990720000000e-003, 4.82412e-001
-4.990560000000e-003, 4.82412e-001
-4.990400000000e-003, 5.22613e-001
-4.990240000000e-003, 4.82412e-001
-4.990080000000e-003, 4.82412e-001
-4.989920000000e-003, 4.82412e-001
-4.989760000000e-003, 5.22613e-001
-4.989600000000e-003, 4.82412e-001
-4.989440000000e-003, 5.22613e-001
-4.989280000000e-003, 5.22613e-001
-4.989120000000e-003, 4.82412e-001
-4.988960000000e-003, 5.22613e-001
-4.988800000000e-003, 5.22613e-001
-4.988640000000e-003, 5.22613e-001
-4.988480000000e-003, 5.22613e-001
-4.988320000000e-003, 4.82412e-001
-4.988160000000e-003, 5.22613e-001
-4.988000000000e-003, 5.22613e-001
-4.987840000000e-003, 4.82412e-001
-4.987680000000e-003, 5.22613e-001
-4.987520000000e-003, 4.82412e-001
-4.987360000000e-003, 5.22613e-001
-4.987200000000e-003, 5.22613e-001
-4.987040000000e-003, 4.82412e-001
-4.986880000000e-003, 4.82412e-001
-4.986720000000e-003, 5.22613e-001
-4.986560000000e-003, 4.82412e-001
-4.986400000000e-003, 4.82412e-001
-4.986240000000e-003, 5.22613e-001
-4.986080000000e-003, 4.82412e-001
-4.985920000000e-003, 5.22613e-001
-4.985760000000e-003, 4.82412e-001
-4.985600000000e-003, 4.82412e-001
-4.985440000000e-003, 4.82412e-001
-4.985280000000e-003, 5.22613e-001
-4.985120000000e-003, 4.82412e-001
-4.984960000000e-003, 5.22613e-001
-4.984800000000e-003, 4.42211e-001
-4.984640000000e-003, 5.22613e-001
-4.984480000000e-003, 4.82412e-001
-4.984320000000e-003, 4.02010e-001
-4.984160000000e-003, 4.82412e-001
-4.984000000000e-003, 4.82412e-001
-4.983840000000e-003, 5.22613e-001
-4.983680000000e-003, 4.82412e-001
-4.983520000000e-003, 4.82412e-001
-4.983360000000e-003, 5.22613e-001
-4.983200000000e-003, 4.42211e-001
-4.983040000000e-003, 4.82412e-001
-4.982880000000e-003, 4.02010e-001
-4.982720000000e-003, 4.82412e-001
-4.982560000000e-003, 4.02010e-001
-4.982400000000e-003, 4.42211e-001
-4.982240000000e-003, 4.82412e-001
-4.982080000000e-003, 4.82412e-001
-4.981920000000e-003, 4.82412e-001
-4.981760000000e-003, 4.82412e-001
-4.981600000000e-003, 4.42211e-001
-4.981440000000e-003, 4.02010e-001
-4.981280000000e-003, 4.42211e-001
-4.981120000000e-003, 4.82412e-001
-4.980960000000e-003, 3.61809e-001
-4.980800000000e-003, 4.42211e-001
-4.980640000000e-003, 4.02010e-001
